step time temperature strxx stryy strzz lx ly lz
59300 5.930000 97.332749 -0.504336 -0.490825 -0.498787 34.631786 33.968574 34.651704 
59400 5.940000 97.510627 -0.503738 -0.492689 -0.495933 34.633287 33.965458 34.651284 
59500 5.950000 97.414464 -0.504108 -0.494733 -0.495295 34.634582 33.962974 34.649875 
59600 5.960000 97.122287 -0.505288 -0.496156 -0.496583 34.636004 33.961186 34.648245 
59700 5.970000 96.791752 -0.506549 -0.496541 -0.498974 34.637836 33.959880 34.647061 
59800 5.980000 96.512731 -0.507255 -0.496232 -0.501729 34.640104 33.958705 34.646705 
59900 5.990000 96.254490 -0.507383 -0.496056 -0.504404 34.642617 33.957426 34.647305 
60000 6.000000 95.964835 -0.507376 -0.496521 -0.506637 34.645175 33.956087 34.648830 
60100 6.010000 95.663282 -0.507625 -0.497455 -0.507956 34.647731 33.954905 34.651130 
60200 6.020000 95.418810 -0.508129 -0.498381 -0.508075 34.650372 33.954041 34.653887 
60300 6.030000 95.270660 -0.508550 -0.499065 -0.507222 34.653189 33.953491 34.656686 
60400 6.040000 95.186228 -0.508618 -0.499711 -0.505936 34.656152 33.953174 34.659188 
60500 6.050000 95.103402 -0.508431 -0.500646 -0.504542 34.659139 33.953076 34.661246 
60600 6.060000 95.017018 -0.508233 -0.501869 -0.502841 34.662061 33.953295 34.662820 
60700 6.070000 95.008009 -0.508026 -0.502937 -0.500375 34.664915 33.953930 34.663805 
60800 6.080000 95.168128 -0.507593 -0.503227 -0.497106 34.667697 33.954927 34.663935 
60900 6.090000 95.510460 -0.506910 -0.502264 -0.493664 34.670330 33.956023 34.662932 
61000 6.100000 95.939765 -0.506238 -0.500183 -0.491011 34.672726 33.956792 34.660736 
61100 6.110000 96.275717 -0.505970 -0.497962 -0.489902 34.674888 33.956854 34.657620 
61200 6.120000 96.370566 -0.506407 -0.496602 -0.490521 34.676958 33.956162 34.654120 
61300 6.130000 96.210933 -0.507651 -0.496287 -0.492426 34.679180 33.955008 34.650835 
61400 6.140000 95.880805 -0.509614 -0.496632 -0.494791 34.681833 33.953747 34.648211 
61500 6.150000 95.485608 -0.512109 -0.497255 -0.496761 34.685167 33.952604 34.646406 
61600 6.160000 95.115588 -0.514702 -0.497970 -0.497804 34.689368 33.951672 34.645284 
61700 6.170000 94.838376 -0.516573 -0.498781 -0.497971 34.694468 33.950982 34.644523 
61800 6.180000 94.673190 -0.516939 -0.499847 -0.497770 34.700218 33.950568 34.643820 
61900 6.190000 94.593311 -0.515639 -0.501352 -0.497579 34.706095 33.950516 34.643048 
62000 6.200000 94.561699 -0.513223 -0.503275 -0.497372 34.711523 33.950975 34.642209 
62100 6.210000 94.530304 -0.510613 -0.505210 -0.497206 34.716113 33.952087 34.641299 
62200 6.220000 94.473381 -0.508423 -0.506368 -0.497529 34.719797 33.953856 34.640331 
62300 6.230000 94.439030 -0.506502 -0.505972 -0.498710 34.722722 33.956018 34.639475 
62400 6.240000 94.516155 -0.504146 -0.503967 -0.500603 34.724980 33.958046 34.639028 
62500 6.250000 94.750310 -0.500683 -0.501115 -0.502815 34.726419 33.959393 34.639237 
62600 6.260000 95.090978 -0.496106 -0.498404 -0.505181 34.726656 33.959772 34.640212 
62700 6.270000 95.429695 -0.491165 -0.496451 -0.507669 34.725304 33.959230 34.642007 
62800 6.280000 95.698630 -0.486857 -0.495310 -0.509970 34.722236 33.958025 34.644663 
62900 6.290000 95.923969 -0.483928 -0.494660 -0.511301 34.717673 33.956432 34.648117 
63000 6.300000 96.159564 -0.482810 -0.494196 -0.510871 34.712093 33.954619 34.652033 
63100 6.310000 96.385352 -0.483632 -0.493969 -0.508739 34.706126 33.952648 34.655800 
63200 6.320000 96.538619 -0.486116 -0.494253 -0.505569 34.700445 33.950601 34.658828 
63300 6.330000 96.591656 -0.489663 -0.495224 -0.501998 34.695627 33.948649 34.660759 
63400 6.340000 96.523819 -0.493721 -0.496847 -0.498687 34.692041 33.947028 34.661451 
63500 6.350000 96.275780 -0.497957 -0.499160 -0.496388 34.689862 33.945958 34.660996 
63600 6.360000 95.818232 -0.501989 -0.502102 -0.495566 34.689154 33.945673 34.659744 
63700 6.370000 95.238193 -0.505263 -0.505182 -0.496011 34.689844 33.946386 34.658208 
63800 6.380000 94.688302 -0.507374 -0.507829 -0.496875 34.691669 33.948145 34.656825 
63900 6.390000 94.285083 -0.508296 -0.509807 -0.497185 34.694227 33.950803 34.655742 
64000 6.400000 94.064448 -0.508339 -0.511110 -0.496476 34.697106 33.954133 34.654766 
64100 6.410000 94.006649 -0.507696 -0.511813 -0.494979 34.699999 33.957905 34.653545 
64200 6.420000 94.104432 -0.506161 -0.511907 -0.493204 34.702670 33.961916 34.651805 
64300 6.430000 94.395608 -0.503404 -0.511110 -0.491600 34.704808 33.965960 34.649450 
64400 6.440000 94.905190 -0.499454 -0.509104 -0.490467 34.705989 33.969734 34.646539 
64500 6.450000 95.549217 -0.495068 -0.506052 -0.490121 34.705799 33.972826 34.643236 
64600 6.460000 96.185412 -0.491382 -0.502495 -0.490629 34.704088 33.974882 34.639814 
64700 6.470000 96.721331 -0.489210 -0.499085 -0.491519 34.701097 33.975730 34.636568 
64800 6.480000 97.078519 -0.488901 -0.496647 -0.492348 34.697353 33.975419 34.633630 
64900 6.490000 97.142232 -0.490395 -0.495986 -0.493319 34.693501 33.974280 34.630980 
65000 6.500000 96.839909 -0.493226 -0.497336 -0.495003 34.690169 33.972916 34.628666 
65100 6.510000 96.251799 -0.496539 -0.499956 -0.497554 34.687819 33.972011 34.626936 
65200 6.520000 95.602896 -0.499359 -0.502485 -0.500390 34.686619 33.971996 34.626089 
65300 6.530000 95.110928 -0.500985 -0.503994 -0.502689 34.686396 33.972840 34.626224 
65400 6.540000 94.881439 -0.501077 -0.504386 -0.503937 34.686738 33.974197 34.627155 
65500 6.550000 94.932946 -0.499537 -0.503885 -0.504214 34.687112 33.975687 34.628519 
65600 6.560000 95.202059 -0.496666 -0.502781 -0.504096 34.686951 33.977007 34.629978 
65700 6.570000 95.554636 -0.493287 -0.501425 -0.504224 34.685794 33.977952 34.631396 
65800 6.580000 95.882947 -0.490332 -0.499985 -0.504822 34.683466 33.978436 34.632859 
65900 6.590000 96.164714 -0.488357 -0.498435 -0.505552 34.680113 33.978431 34.634529 
66000 6.600000 96.419179 -0.487457 -0.496842 -0.505960 34.676075 33.977899 34.636452 
66100 6.610000 96.645046 -0.487479 -0.495440 -0.505892 34.671726 33.976826 34.638517 
66200 6.620000 96.821350 -0.488246 -0.494324 -0.505532 34.667385 33.975277 34.640558 
66300 6.630000 96.967169 -0.489501 -0.493234 -0.505058 34.663310 33.973349 34.642474 
66400 6.640000 97.160907 -0.490763 -0.491733 -0.504460 34.659670 33.971050 34.644226 
66500 6.650000 97.455750 -0.491686 -0.489669 -0.503722 34.656469 33.968242 34.645772 
66600 6.660000 97.798970 -0.492465 -0.487439 -0.502992 34.653588 33.964732 34.647061 
66700 6.670000 98.071249 -0.493606 -0.485735 -0.502432 34.650976 33.960466 34.648098 
66800 6.680000 98.190903 -0.495393 -0.485052 -0.502077 34.648761 33.955622 34.648940 
66900 6.690000 98.150034 -0.497601 -0.485458 -0.501991 34.647164 33.950546 34.649660 
67000 6.700000 97.976818 -0.499679 -0.486717 -0.502467 34.646333 33.945609 34.650350 
67100 6.710000 97.690664 -0.501191 -0.488587 -0.503849 34.646222 33.941100 34.651205 
67200 6.720000 97.284552 -0.502229 -0.490908 -0.506175 34.646634 33.937226 34.652538 
67300 6.730000 96.756818 -0.503292 -0.493500 -0.508999 34.647407 33.934140 34.654678 
67400 6.740000 96.156058 -0.504704 -0.496086 -0.511564 34.648547 33.931934 34.657797 
67500 6.750000 95.579929 -0.506353 -0.498354 -0.513149 34.650177 33.930606 34.661804 
67600 6.760000 95.129340 -0.507859 -0.500053 -0.513295 34.652379 33.930048 34.666362 
67700 6.770000 94.876060 -0.508825 -0.501038 -0.511929 34.655102 33.930066 34.670971 
67800 6.780000 94.852018 -0.508982 -0.501225 -0.509364 34.658160 33.930418 34.675107 
67900 6.790000 95.015052 -0.508292 -0.500784 -0.506291 34.661273 33.930834 34.678354 
68000 6.800000 95.252845 -0.506992 -0.500176 -0.503523 34.664147 33.931100 34.680535 
68100 6.810000 95.462123 -0.505386 -0.499838 -0.501564 34.666571 33.931159 34.681757 
68200 6.820000 95.598696 -0.503752 -0.499968 -0.500406 34.668438 33.931104 34.682300 
68300 6.830000 95.675930 -0.502329 -0.500522 -0.499646 34.669739 33.931094 34.682440 
68400 6.840000 95.744569 -0.501255 -0.501201 -0.498810 34.670546 33.931271 34.682318 
68500 6.850000 95.818676 -0.500643 -0.501792 -0.497869 34.670981 33.931678 34.681905 
68600 6.860000 95.834690 -0.500481 -0.502539 -0.497274 34.671204 33.932286 34.681166 
68700 6.870000 95.723897 -0.500526 -0.503781 -0.497572 34.671371 33.933148 34.680221 
68800 6.880000 95.478364 -0.500423 -0.505483 -0.499024 34.671554 33.934431 34.679379 
68900 6.890000 95.142501 -0.499979 -0.507298 -0.501467 34.671700 33.936292 34.679040 
69000 6.900000 94.790522 -0.499214 -0.508883 -0.504221 34.671693 33.938768 34.679549 
69100 6.910000 94.489443 -0.498333 -0.510088 -0.506454 34.671420 33.941783 34.681013 
69200 6.920000 94.243459 -0.497646 -0.510980 -0.507794 34.670842 33.945207 34.683251 
69300 6.930000 94.006631 -0.497460 -0.511597 -0.508446 34.670026 33.948934 34.685954 
69400 6.940000 93.773790 -0.497693 -0.511809 -0.508687 34.669146 33.952871 34.688884 
69500 6.950000 93.657361 -0.497554 -0.511438 -0.508272 34.668346 33.956881 34.691897 
69600 6.960000 93.831621 -0.496048 -0.510431 -0.506559 34.667498 33.960765 34.694767 
69700 6.970000 94.338865 -0.493208 -0.508864 -0.503436 34.666128 33.964307 34.697043 
69800 6.980000 94.990544 -0.490276 -0.507120 -0.499841 34.663773 33.967318 34.698235 
69900 6.990000 95.495990 -0.488636 -0.505789 -0.497149 34.660402 33.969737 34.698180 
70000 7.000000 95.654187 -0.488894 -0.505282 -0.496343 34.656464 33.971703 34.697191 
70100 7.010000 95.457612 -0.490566 -0.505518 -0.497553 34.652615 33.973498 34.695922 
70200 7.020000 95.085397 -0.492502 -0.505791 -0.500134 34.649346 33.975372 34.695073 
70300 7.030000 94.810276 -0.493554 -0.505102 -0.502967 34.646748 33.977340 34.695119 
70400 7.040000 94.837851 -0.492988 -0.503072 -0.505027 34.644515 33.979073 34.696149 
70500 7.050000 95.160936 -0.490909 -0.500474 -0.505916 34.642085 33.980117 34.697893 
70600 7.060000 95.588848 -0.488249 -0.498596 -0.505893 34.638936 33.980278 34.699945 
70700 7.070000 95.911459 -0.486062 -0.498297 -0.505501 34.634866 33.979801 34.701990 
70800 7.080000 96.003996 -0.484904 -0.499709 -0.505264 34.630038 33.979222 34.703899 
70900 7.090000 95.852390 -0.484757 -0.502365 -0.505478 34.624810 33.979123 34.705726 
71000 7.100000 95.562356 -0.485192 -0.505363 -0.505998 34.619533 33.979927 34.707627 
71100 7.110000 95.301806 -0.485692 -0.507660 -0.506369 34.614406 33.981749 34.709709 
71200 7.120000 95.177253 -0.486068 -0.508637 -0.506290 34.609454 33.984352 34.711920 
71300 7.130000 95.184701 -0.486370 -0.508416 -0.505819 34.604632 33.987287 34.714103 
71400 7.140000 95.274575 -0.486625 -0.507570 -0.505108 34.599915 33.990148 34.716123 
71500 7.150000 95.416960 -0.486786 -0.506601 -0.504139 34.595287 33.992721 34.717896 
71600 7.160000 95.588801 -0.486828 -0.505730 -0.503002 34.590716 33.994965 34.719333 
71700 7.170000 95.745293 -0.486815 -0.505066 -0.502058 34.586160 33.996913 34.720375 
71800 7.180000 95.853509 -0.486816 -0.504702 -0.501459 34.581600 33.998635 34.721090 
71900 7.190000 95.922678 -0.486894 -0.504689 -0.500927 34.577041 34.000234 34.721596 
72000 7.200000 95.998201 -0.487063 -0.504724 -0.500197 34.572509 34.001828 34.721918 
72100 7.210000 96.154318 -0.487300 -0.504111 -0.499205 34.568036 34.003435 34.721987 
72200 7.220000 96.388929 -0.487659 -0.502791 -0.498113 34.563646 34.004832 34.721711 
72300 7.230000 96.574293 -0.488440 -0.501609 -0.497286 34.559381 34.005781 34.721056 
72400 7.240000 96.601733 -0.489995 -0.501070 -0.496983 34.555385 34.006328 34.720113 
72500 7.250000 96.489493 -0.492360 -0.500808 -0.497140 34.551928 34.006692 34.719066 
72600 7.260000 96.363234 -0.495069 -0.500037 -0.497417 34.549288 34.006967 34.718073 
72700 7.270000 96.354971 -0.497486 -0.498224 -0.497530 34.547585 34.006980 34.717176 
72800 7.280000 96.516512 -0.499126 -0.495470 -0.497428 34.546716 34.006376 34.716318 
72900 7.290000 96.812833 -0.499879 -0.492513 -0.497100 34.546414 34.004835 34.715425 
73000 7.300000 97.168370 -0.500012 -0.490365 -0.496288 34.546372 34.002289 34.714419 
73100 7.310000 97.493752 -0.500030 -0.489818 -0.494766 34.546376 33.999013 34.713130 
73200 7.320000 97.680212 -0.500396 -0.491215 -0.492873 34.546387 33.995551 34.711313 
73300 7.330000 97.641539 -0.501314 -0.494440 -0.491234 34.546524 33.992565 34.708839 
73400 7.340000 97.376520 -0.502723 -0.498937 -0.490156 34.546977 33.990675 34.705797 
73500 7.350000 96.979591 -0.504275 -0.503706 -0.489588 34.547918 33.990313 34.702380 
73600 7.360000 96.605489 -0.505332 -0.507686 -0.489332 34.549395 33.991573 34.698767 
73700 7.370000 96.423713 -0.504935 -0.510208 -0.489179 34.551237 33.994186 34.695066 
73800 7.380000 96.571098 -0.502405 -0.510877 -0.488997 34.552942 33.997656 34.691311 
73900 7.390000 97.046950 -0.498208 -0.509703 -0.488825 34.553773 34.001354 34.687494 
74000 7.400000 97.666676 -0.493852 -0.507374 -0.488963 34.553154 34.004653 34.683618 
74100 7.410000 98.196710 -0.490861 -0.504813 -0.489725 34.551030 34.007161 34.679790 
74200 7.420000 98.477081 -0.490054 -0.502746 -0.491211 34.547872 34.008797 34.676227 
74300 7.430000 98.482267 -0.491358 -0.501310 -0.493279 34.544436 34.009731 34.673179 
74400 7.440000 98.300180 -0.494083 -0.500092 -0.495708 34.541451 34.010177 34.670849 
74500 7.450000 98.008497 -0.497506 -0.498989 -0.498224 34.539407 34.010208 34.669361 
74600 7.460000 97.623118 -0.501178 -0.498497 -0.500423 34.538546 34.009864 34.668745 
74700 7.470000 97.165944 -0.504698 -0.499127 -0.501837 34.538953 34.009353 34.668891 
74800 7.480000 96.724726 -0.507411 -0.500845 -0.502099 34.540575 34.009056 34.669528 
74900 7.490000 96.426007 -0.508650 -0.503009 -0.501221 34.543135 34.009344 34.670256 
75000 7.500000 96.330784 -0.508317 -0.504880 -0.499601 34.546123 34.010367 34.670679 
75100 7.510000 96.389788 -0.506940 -0.506245 -0.497793 34.548996 34.012027 34.670541 
75200 7.520000 96.493082 -0.505053 -0.507559 -0.496237 34.551394 34.014151 34.669776 
75300 7.530000 96.543250 -0.503173 -0.509266 -0.495116 34.553140 34.016722 34.668471 
75400 7.540000 96.493070 -0.501891 -0.511272 -0.494355 34.554236 34.019874 34.666778 
75500 7.550000 96.346668 -0.501555 -0.513162 -0.493805 34.554890 34.023709 34.664821 
75600 7.560000 96.137211 -0.501916 -0.514444 -0.493721 34.555427 34.028187 34.662674 
75700 7.570000 95.930769 -0.502263 -0.514620 -0.494473 34.556089 34.033102 34.660497 
75800 7.580000 95.829408 -0.502024 -0.513415 -0.495836 34.556871 34.038078 34.658582 
75900 7.590000 95.881040 -0.501240 -0.511048 -0.497194 34.557571 34.042644 34.657139 
76000 7.600000 96.000207 -0.500463 -0.508338 -0.498388 34.557999 34.046405 34.656166 
76100 7.610000 96.026368 -0.500060 -0.506308 -0.499902 34.558159 34.049244 34.655608 
76200 7.620000 95.855297 -0.500019 -0.505665 -0.502062 34.558180 34.051391 34.655574 
76300 7.630000 95.517528 -0.500233 -0.506419 -0.504342 34.558187 34.053320 34.656288 
76400 7.640000 95.171107 -0.500514 -0.507881 -0.505631 34.558267 34.055506 34.657793 
76500 7.650000 94.981793 -0.500724 -0.509135 -0.505109 34.558445 34.058190 34.659745 
76600 7.660000 94.982583 -0.501025 -0.509781 -0.502833 34.558695 34.061301 34.661515 
76700 7.670000 95.076964 -0.501752 -0.510005 -0.499586 34.559050 34.064632 34.662497 
76800 7.680000 95.146191 -0.503014 -0.510083 -0.496415 34.559655 34.068040 34.662354 
76900 7.690000 95.099082 -0.504622 -0.510376 -0.494160 34.560696 34.071476 34.661111 
77000 7.700000 94.855164 -0.506463 -0.511450 -0.493108 34.562294 34.075011 34.659087 
77100 7.710000 94.436284 -0.508208 -0.513396 -0.492982 34.564527 34.078912 34.656698 
77200 7.720000 94.012036 -0.509194 -0.515359 -0.493212 34.567364 34.083478 34.654266 
77300 7.730000 93.761758 -0.509022 -0.516258 -0.493280 34.570543 34.088712 34.651914 
77400 7.740000 93.753751 -0.507751 -0.515700 -0.493007 34.573662 34.094255 34.649585 
77500 7.750000 93.958210 -0.505656 -0.513878 -0.492551 34.576342 34.099607 34.647162 
77600 7.760000 94.305656 -0.503075 -0.511234 -0.492174 34.578297 34.104340 34.644581 
77700 7.770000 94.717345 -0.500337 -0.508347 -0.492013 34.579361 34.108171 34.641870 
77800 7.780000 95.126896 -0.497731 -0.505775 -0.492027 34.579477 34.111018 34.639103 
77900 7.790000 95.491982 -0.495517 -0.503829 -0.492094 34.578692 34.112988 34.636342 
78000 7.800000 95.776158 -0.493963 -0.502631 -0.492133 34.577142 34.114294 34.633603 
78100 7.810000 95.943511 -0.493304 -0.502248 -0.492130 34.575055 34.115192 34.630879 
78200 7.820000 95.987007 -0.493534 -0.502645 -0.492026 34.572740 34.115959 34.628153 
78300 7.830000 95.925637 -0.494383 -0.503693 -0.491826 34.570504 34.116861 34.625392 
78400 7.840000 95.771843 -0.495499 -0.505214 -0.491769 34.568562 34.118121 34.622562 
78500 7.850000 95.554157 -0.496464 -0.506913 -0.492091 34.567007 34.119900 34.619712 
78600 7.860000 95.368089 -0.496709 -0.508355 -0.492647 34.565784 34.122259 34.616974 
78700 7.870000 95.333270 -0.495751 -0.509154 -0.493072 34.564647 34.125110 34.614428 
78800 7.880000 95.487979 -0.493558 -0.509196 -0.493306 34.563178 34.128234 34.612030 
78900 7.890000 95.785017 -0.490618 -0.508444 -0.493672 34.560951 34.131372 34.609713 
79000 7.900000 96.171895 -0.487536 -0.506824 -0.494422 34.557709 34.134254 34.607523 
79100 7.910000 96.612966 -0.484666 -0.504537 -0.495517 34.553402 34.136583 34.605593 
79200 7.920000 97.053727 -0.482273 -0.502115 -0.496836 34.548103 34.138132 34.604041 
79300 7.930000 97.396278 -0.480878 -0.500038 -0.498432 34.541979 34.138854 34.602946 
79400 7.940000 97.547271 -0.481066 -0.498447 -0.500443 34.535374 34.138867 34.602404 
79500 7.950000 97.477107 -0.483079 -0.497204 -0.502823 34.528835 34.138337 34.602557 
79600 7.960000 97.204160 -0.486750 -0.496194 -0.505355 34.522992 34.137383 34.603534 
79700 7.970000 96.772717 -0.491553 -0.495420 -0.507773 34.518418 34.136083 34.605387 
79800 7.980000 96.260526 -0.496691 -0.494887 -0.509788 34.515502 34.134520 34.608077 
79900 7.990000 95.764004 -0.501300 -0.494542 -0.511142 34.514360 34.132775 34.611464 
80000 8.000000 95.372954 -0.504755 -0.494177 -0.511740 34.514808 34.130912 34.615321 
80100 8.010000 95.122742 -0.506906 -0.493596 -0.511723 34.516449 34.128925 34.619384 
80200 8.020000 94.969101 -0.508063 -0.492866 -0.511438 34.518833 34.126739 34.623443 
80300 8.030000 94.877048 -0.508640 -0.492126 -0.510870 34.521616 34.124304 34.627403 
80400 8.040000 94.907907 -0.508741 -0.491309 -0.509446 34.524599 34.121617 34.631167 
80500 8.050000 95.128549 -0.508179 -0.490233 -0.506989 34.527617 34.118652 34.634438 
80600 8.060000 95.495703 -0.506741 -0.488896 -0.504439 34.530440 34.115320 34.636859 
80700 8.070000 95.927338 -0.504368 -0.487332 -0.502866 34.532768 34.111532 34.638396 
80800 8.080000 96.386676 -0.501473 -0.485441 -0.502423 34.534277 34.107210 34.639389 
80900 8.090000 96.847544 -0.498962 -0.483269 -0.502449 34.534785 34.102245 34.640228 
81000 8.100000 97.256836 -0.497623 -0.481317 -0.502183 34.534427 34.096539 34.641077 
81100 8.110000 97.561791 -0.497735 -0.480278 -0.501137 34.533606 34.090169 34.641833 
81200 8.120000 97.755163 -0.499041 -0.480539 -0.499079 34.532823 34.083446 34.642227 
81300 8.130000 97.882812 -0.500860 -0.482093 -0.496036 34.532492 34.076813 34.641908 
81400 8.140000 97.997306 -0.502460 -0.484676 -0.492321 34.532789 34.070711 34.640534 
81500 8.150000 98.109251 -0.503630 -0.487811 -0.488494 34.533639 34.065490 34.637874 
81600 8.160000 98.206202 -0.504630 -0.490858 -0.485088 34.534892 34.061337 34.633889 
81700 8.170000 98.284489 -0.505669 -0.493364 -0.482377 34.536491 34.058224 34.628724 
81800 8.180000 98.360084 -0.506643 -0.495267 -0.480367 34.538449 34.055963 34.622622 
81900 8.190000 98.460088 -0.507244 -0.496692 -0.478964 34.540743 34.054352 34.615824 
82000 8.200000 98.577137 -0.507200 -0.497928 -0.478272 34.543246 34.053225 34.608543 
82100 8.210000 98.653815 -0.506309 -0.499491 -0.478646 34.545733 34.052519 34.601023 
82200 8.220000 98.629116 -0.504450 -0.501842 -0.480362 34.547912 34.052346 34.593634 
82300 8.230000 98.471728 -0.501790 -0.505047 -0.483391 34.549449 34.052974 34.586841 
82400 8.240000 98.195834 -0.498794 -0.508623 -0.487404 34.550068 34.054692 34.581096 
82500 8.250000 97.873299 -0.495957 -0.511754 -0.491764 34.549651 34.057629 34.576740 
82600 8.260000 97.593482 -0.493783 -0.513626 -0.495722 34.548254 34.061632 34.573893 
82700 8.270000 97.424723 -0.492688 -0.513742 -0.498678 34.546106 34.066274 34.572414 
82800 8.280000 97.404176 -0.492705 -0.512120 -0.500339 34.543580 34.070955 34.571957 
82900 8.290000 97.509845 -0.493585 -0.509355 -0.500860 34.541061 34.075085 34.572074 
83000 8.300000 97.676246 -0.495060 -0.506253 -0.500616 34.538845 34.078272 34.572371 
83100 8.310000 97.837765 -0.496881 -0.503623 -0.499896 34.537139 34.080403 34.572584 
83200 8.320000 97.914440 -0.498860 -0.502182 -0.499065 34.536061 34.081638 34.572548 
83300 8.330000 97.797098 -0.501044 -0.502414 -0.498663 34.535668 34.082382 34.572225 
83400 8.340000 97.407453 -0.503683 -0.504447 -0.498898 34.536028 34.083205 34.571762 
83500 8.350000 96.785052 -0.506809 -0.507980 -0.499190 34.537300 34.084720 34.571381 
83600 8.360000 96.075444 -0.509979 -0.512363 -0.498710 34.539652 34.087440 34.571101 
83700 8.370000 95.417929 -0.512520 -0.516773 -0.497276 34.543098 34.091654 34.570655 
83800 8.380000 94.884188 -0.513980 -0.520372 -0.495471 34.547423 34.097372 34.569714 
83900 8.390000 94.487843 -0.514320 -0.522513 -0.494042 34.552253 34.104319 34.568148 
84000 8.400000 94.220339 -0.513828 -0.522816 -0.493395 34.557201 34.111997 34.566089 
84100 8.410000 94.112206 -0.512773 -0.521073 -0.493395 34.561979 34.119780 34.563805 
84200 8.420000 94.242960 -0.511120 -0.517332 -0.493429 34.566394 34.126970 34.561522 
84300 8.430000 94.643388 -0.508779 -0.512389 -0.492802 34.570238 34.132885 34.559251 
84400 8.440000 95.230624 -0.505989 -0.507461 -0.491318 34.573273 34.137113 34.556764 
84500 8.450000 95.907494 -0.503088 -0.503204 -0.489257 34.575344 34.139660 34.553763 
84600 8.460000 96.640392 -0.500257 -0.499416 -0.487092 34.576411 34.140754 34.550051 
84700 8.470000 97.384936 -0.497766 -0.495707 -0.485466 34.576500 34.140555 34.545592 
84800 8.480000 98.022512 -0.496060 -0.492286 -0.484986 34.575728 34.139089 34.540571 
84900 8.490000 98.440248 -0.495371 -0.489841 -0.485738 34.574365 34.136455 34.535385 
85000 8.500000 98.664871 -0.495398 -0.488740 -0.487040 34.572765 34.132987 34.530459 
85100 8.510000 98.849203 -0.495494 -0.488717 -0.487846 34.571174 34.129144 34.525984 
85200 8.520000 99.081794 -0.495368 -0.489414 -0.487764 34.569616 34.125293 34.521788 
85300 8.530000 99.275140 -0.495370 -0.490787 -0.487488 34.568015 34.121681 34.517564 
85400 8.540000 99.281172 -0.496050 -0.492994 -0.487857 34.566414 34.118537 34.513245 
85500 8.550000 99.091203 -0.497568 -0.495984 -0.488597 34.565049 34.116147 34.509054 
85600 8.560000 98.793840 -0.499453 -0.499359 -0.489345 34.564208 34.114777 34.505119 
85700 8.570000 98.413773 -0.501007 -0.502777 -0.490725 34.564020 34.114558 34.501442 
85800 8.580000 97.981951 -0.501917 -0.506017 -0.492801 34.564368 34.115505 34.498242 
85900 8.590000 97.541324 -0.502407 -0.509010 -0.494889 34.565030 34.117558 34.495759 
86000 8.600000 97.157582 -0.502672 -0.511518 -0.496315 34.565862 34.120632 34.493995 
86100 8.610000 96.924493 -0.502601 -0.512981 -0.496842 34.566786 34.124562 34.492724 
86200 8.620000 96.880721 -0.502141 -0.513025 -0.496739 34.567685 34.128992 34.491635 
86300 8.630000 96.969370 -0.501524 -0.511843 -0.496521 34.568425 34.133437 34.490511 
86400 8.640000 97.100654 -0.501074 -0.509886 -0.496623 34.568951 34.137479 34.489310 
86500 8.650000 97.202926 -0.500895 -0.507630 -0.497305 34.569323 34.140854 34.488146 
86600 8.660000 97.238277 -0.500732 -0.505575 -0.498708 34.569632 34.143459 34.487217 
86700 8.670000 97.232251 -0.500037 -0.504060 -0.500624 34.569885 34.145363 34.486771 
86800 8.680000 97.275101 -0.498561 -0.503083 -0.502254 34.569898 34.146749 34.486986 
86900 8.690000 97.438156 -0.496796 -0.502473 -0.502556 34.569401 34.147802 34.487764 
87000 8.700000 97.680545 -0.495707 -0.502202 -0.501218 34.568293 34.148646 34.488645 
87100 8.710000 97.875559 -0.495980 -0.502406 -0.498933 34.566809 34.149398 34.489065 
87200 8.720000 97.924058 -0.497698 -0.503093 -0.496611 34.565419 34.150220 34.488697 
87300 8.730000 97.819386 -0.500546 -0.503977 -0.494743 34.564624 34.151276 34.487528 
87400 8.740000 97.623606 -0.503947 -0.504673 -0.493370 34.564812 34.152634 34.485715 
87500 8.750000 97.409360 -0.507208 -0.504963 -0.492449 34.566177 34.154230 34.483428 
87600 8.760000 97.237323 -0.509644 -0.504845 -0.491951 34.568668 34.155925 34.480825 
87700 8.770000 97.153498 -0.510749 -0.504440 -0.491826 34.572002 34.157580 34.478049 
87800 8.780000 97.154170 -0.510444 -0.503993 -0.492102 34.575718 34.159097 34.475231 
87900 8.790000 97.147307 -0.509396 -0.503849 -0.492912 34.579329 34.160460 34.472508 
88000 8.800000 97.004555 -0.508540 -0.504324 -0.494436 34.582578 34.161775 34.470065 
88100 8.810000 96.666767 -0.508168 -0.505495 -0.496797 34.585532 34.163252 34.468147 
88200 8.820000 96.168583 -0.507943 -0.507018 -0.500020 34.588357 34.165130 34.467043 
88300 8.830000 95.617865 -0.507521 -0.508114 -0.503835 34.591104 34.167527 34.467050 
88400 8.840000 95.166250 -0.506709 -0.507924 -0.507551 34.593706 34.170300 34.468371 
88500 8.850000 94.944187 -0.505423 -0.506206 -0.510188 34.596027 34.173007 34.470974 
88600 8.860000 95.016588 -0.503641 -0.503532 -0.510814 34.597903 34.175128 34.474486 
88700 8.870000 95.374689 -0.501451 -0.500775 -0.509028 34.599162 34.176335 34.478214 
88800 8.880000 95.906465 -0.499243 -0.498660 -0.505394 34.599664 34.176600 34.481327 
88900 8.890000 96.413734 -0.497737 -0.497648 -0.501185 34.599403 34.176142 34.483187 
