step time temperature strxx stryy strzz lx ly lz
59300 5.930000 487.222603 -0.658579 -0.672584 -0.637168 35.587388 34.843589 35.550641 
59400 5.940000 488.535971 -0.663316 -0.680713 -0.640900 35.561591 34.818152 35.528489 
59500 5.950000 489.675981 -0.667121 -0.688304 -0.645436 35.537813 34.794999 35.508082 
59600 5.960000 490.639900 -0.670377 -0.694813 -0.650869 35.516101 34.774222 35.489472 
59700 5.970000 491.471400 -0.673010 -0.699976 -0.657031 35.496491 34.755900 35.472726 
59800 5.980000 492.192819 -0.674733 -0.704063 -0.663593 35.479015 34.740096 35.457918 
59900 5.990000 492.763337 -0.675669 -0.707604 -0.670248 35.463690 34.726859 35.445126 
60000 6.000000 493.162535 -0.676390 -0.710729 -0.676394 35.450528 34.716232 35.434430 
60100 6.010000 493.406992 -0.677519 -0.713202 -0.681393 35.439536 34.708252 35.425905 
60200 6.020000 493.505879 -0.679241 -0.714740 -0.685137 35.430726 34.702949 35.419612 
60300 6.030000 493.583084 -0.681031 -0.714731 -0.687419 35.424120 34.700341 35.415595 
60400 6.040000 493.832309 -0.682032 -0.712596 -0.687659 35.419739 34.700426 35.413881 
60500 6.050000 494.293713 -0.681905 -0.708584 -0.685593 35.417594 34.703179 35.414474 
60600 6.060000 494.823196 -0.680944 -0.703535 -0.681700 35.417685 34.708547 35.417349 
60700 6.070000 495.222604 -0.679572 -0.698200 -0.677065 35.420000 34.716469 35.422457 
60800 6.080000 495.364306 -0.677955 -0.692906 -0.672731 35.424524 34.726877 35.429742 
60900 6.090000 495.241846 -0.675861 -0.687669 -0.669205 35.431237 34.739707 35.439152 
61000 6.100000 494.894250 -0.672933 -0.682493 -0.666583 35.440115 34.754893 35.450645 
61100 6.110000 494.302488 -0.669347 -0.677561 -0.664810 35.451124 34.772372 35.464189 
61200 6.120000 493.441042 -0.665590 -0.673033 -0.663522 35.464221 34.792083 35.479766 
61300 6.130000 492.359521 -0.661842 -0.668640 -0.662299 35.479362 34.813972 35.497360 
61400 6.140000 491.195215 -0.657827 -0.663787 -0.660625 35.496504 34.837984 35.516958 
61500 6.150000 490.092392 -0.653133 -0.658113 -0.657839 35.515598 34.864061 35.538543 
61600 6.160000 489.122387 -0.647587 -0.651300 -0.653763 35.536589 34.892134 35.562083 
61700 6.170000 488.280022 -0.641221 -0.643122 -0.648750 35.559412 34.922119 35.587529 
61800 6.180000 487.484611 -0.634206 -0.633821 -0.643369 35.583990 34.953915 35.614822 
61900 6.190000 486.655057 -0.626780 -0.623728 -0.638014 35.610239 34.987407 35.643898 
62000 6.200000 485.819732 -0.619131 -0.612690 -0.632543 35.638069 35.022469 35.674694 
62100 6.210000 485.070297 -0.611322 -0.600458 -0.626435 35.667387 35.058965 35.707144 
62200 6.220000 484.444657 -0.603330 -0.587456 -0.619099 35.698098 35.096739 35.741175 
62300 6.230000 483.954219 -0.595059 -0.574452 -0.609980 35.730106 35.135630 35.776699 
62400 6.240000 483.588232 -0.586420 -0.562047 -0.598947 35.763309 35.175472 35.813603 
62500 6.250000 483.261442 -0.577402 -0.550733 -0.586644 35.797601 35.216109 35.851752 
62600 6.260000 482.825452 -0.568224 -0.540903 -0.574160 35.832869 35.257397 35.890993 
62700 6.270000 482.143512 -0.559331 -0.532700 -0.562432 35.869001 35.299211 35.931171 
62800 6.280000 481.168199 -0.551002 -0.525952 -0.551910 35.905886 35.341446 35.972139 
62900 6.290000 479.941548 -0.543150 -0.520297 -0.542655 35.943419 35.384017 36.013767 
63000 6.300000 478.530923 -0.535491 -0.515407 -0.534633 35.981502 35.426851 36.055936 
63100 6.310000 476.994150 -0.527737 -0.511088 -0.527722 36.020038 35.469884 36.098547 
63200 6.320000 475.403611 -0.519661 -0.507179 -0.521580 36.058929 35.513061 36.141513 
63300 6.330000 473.841873 -0.511224 -0.503382 -0.515733 36.098073 35.556333 36.184754 
63400 6.340000 472.351251 -0.502819 -0.499318 -0.509763 36.137361 35.599648 36.228198 
63500 6.350000 470.919985 -0.495051 -0.494766 -0.503436 36.176686 35.642954 36.271767 
63600 6.360000 469.523663 -0.488126 -0.489725 -0.496795 36.215946 35.686192 36.315381 
63700 6.370000 468.164660 -0.481739 -0.484241 -0.490120 36.255053 35.729294 36.358953 
63800 6.380000 466.864871 -0.475474 -0.478295 -0.483645 36.293922 35.772189 36.402397 
63900 6.390000 465.676088 -0.469024 -0.471840 -0.477283 36.332472 35.814797 36.445629 
64000 6.400000 464.673434 -0.462115 -0.464812 -0.470712 36.370618 35.857032 36.488565 
64100 6.410000 463.866293 -0.454708 -0.457357 -0.463841 36.408268 35.898800 36.531119 
64200 6.420000 463.172076 -0.447049 -0.449901 -0.456867 36.445324 35.940001 36.573201 
64300 6.430000 462.504735 -0.439489 -0.442801 -0.449952 36.481684 35.980534 36.614718 
64400 6.440000 461.824672 -0.432326 -0.436183 -0.443103 36.517247 36.020303 36.655577 
64500 6.450000 461.123992 -0.425760 -0.430004 -0.436287 36.551916 36.059218 36.695689 
64600 6.460000 460.402616 -0.419902 -0.424194 -0.429491 36.585603 36.097194 36.734960 
64700 6.470000 459.658386 -0.414851 -0.418700 -0.422742 36.618228 36.134151 36.773301 
64800 6.480000 458.885647 -0.410658 -0.413444 -0.416138 36.649721 36.170014 36.810619 
64900 6.490000 458.072968 -0.407249 -0.408436 -0.409882 36.680025 36.204709 36.846825 
65000 6.500000 457.199857 -0.404411 -0.403849 -0.404235 36.709092 36.238166 36.881835 
65100 6.510000 456.242053 -0.401947 -0.399928 -0.399383 36.736881 36.270321 36.915571 
65200 6.520000 455.177344 -0.399786 -0.396847 -0.395385 36.763357 36.301120 36.947966 
65300 6.530000 454.010664 -0.397895 -0.394608 -0.392184 36.788489 36.330517 36.978965 
65400 6.540000 452.818780 -0.396008 -0.392976 -0.389511 36.812249 36.358480 37.008523 
65500 6.550000 451.731563 -0.393695 -0.391616 -0.386940 36.834610 36.384985 37.036602 
65600 6.560000 450.844457 -0.390753 -0.390220 -0.384090 36.855538 36.410012 37.063166 
65700 6.570000 450.176507 -0.387367 -0.388578 -0.380818 36.874993 36.433539 37.088174 
65800 6.580000 449.685418 -0.383915 -0.386629 -0.377241 36.892925 36.455543 37.111581 
65900 6.590000 449.292272 -0.380710 -0.384508 -0.373690 36.909286 36.475994 37.133337 
66000 6.600000 448.923191 -0.377852 -0.382510 -0.370491 36.924032 36.494862 37.153393 
66100 6.610000 448.540676 -0.375276 -0.380920 -0.367815 36.937122 36.512118 37.171704 
66200 6.620000 448.147415 -0.372874 -0.379825 -0.365699 36.948519 36.527740 37.188231 
66300 6.630000 447.774413 -0.370606 -0.379045 -0.364104 36.958189 36.541710 37.202946 
66400 6.640000 447.458273 -0.368526 -0.378291 -0.362949 36.966100 36.554017 37.215826 
66500 6.650000 447.216444 -0.366753 -0.377385 -0.362141 36.972222 36.564650 37.226854 
66600 6.660000 447.037758 -0.365401 -0.376370 -0.361643 36.976531 36.573595 37.236019 
66700 6.670000 446.894292 -0.364516 -0.375429 -0.361480 36.979006 36.580837 37.243312 
66800 6.680000 446.768052 -0.364031 -0.374792 -0.361663 36.979636 36.586365 37.248731 
66900 6.690000 446.680108 -0.363740 -0.374612 -0.362071 36.978413 36.590167 37.252279 
67000 6.700000 446.679448 -0.363414 -0.374926 -0.362491 36.975332 36.592243 37.253961 
67100 6.710000 446.776166 -0.363022 -0.375720 -0.362907 36.970390 36.592595 37.253782 
67200 6.720000 446.910074 -0.362814 -0.377025 -0.363610 36.963580 36.591236 37.251748 
67300 6.730000 446.998947 -0.363123 -0.378899 -0.364982 36.954900 36.588183 37.247870 
67400 6.740000 446.992978 -0.364180 -0.381336 -0.367258 36.944355 36.583464 37.242166 
67500 6.750000 446.906065 -0.366099 -0.384164 -0.370396 36.931960 36.577112 37.234668 
67600 6.760000 446.818524 -0.368838 -0.387010 -0.374093 36.917740 36.569166 37.225419 
67700 6.770000 446.830690 -0.372178 -0.389525 -0.377985 36.901736 36.559669 37.214470 
67800 6.780000 447.008963 -0.375817 -0.391652 -0.381810 36.883992 36.548653 37.201875 
67900 6.790000 447.369326 -0.379527 -0.393587 -0.385441 36.864559 36.536152 37.187687 
68000 6.800000 447.879785 -0.383271 -0.395606 -0.388909 36.843490 36.522191 37.171956 
68100 6.810000 448.468961 -0.387194 -0.398042 -0.392393 36.820836 36.506801 37.154731 
68200 6.820000 449.047314 -0.391509 -0.401242 -0.396143 36.796652 36.490016 37.136058 
68300 6.830000 449.549049 -0.396362 -0.405457 -0.400354 36.770998 36.471881 37.115991 
68400 6.840000 449.971236 -0.401695 -0.410681 -0.405090 36.743941 36.452456 37.094588 
68500 6.850000 450.381597 -0.407226 -0.416600 -0.410255 36.715554 36.431814 37.071914 
68600 6.860000 450.897946 -0.412525 -0.422704 -0.415633 36.685915 36.410036 37.048039 
68700 6.870000 451.644843 -0.417154 -0.428427 -0.420987 36.655096 36.387208 37.023037 
68800 6.880000 452.685537 -0.420907 -0.433371 -0.426232 36.623160 36.363409 36.996982 
68900 6.890000 453.974207 -0.424042 -0.437474 -0.431516 36.590161 36.338707 36.969944 
69000 6.900000 455.391977 -0.427133 -0.440944 -0.437093 36.556141 36.313159 36.941995 
69100 6.910000 456.837554 -0.430670 -0.444054 -0.443106 36.521143 36.286813 36.913211 
69200 6.920000 458.291286 -0.434822 -0.446986 -0.449397 36.485217 36.259713 36.883674 
69300 6.930000 459.815145 -0.439488 -0.449726 -0.455510 36.448419 36.231900 36.853467 
69400 6.940000 461.498425 -0.444441 -0.452143 -0.460989 36.410814 36.203412 36.822672 
69500 6.950000 463.372793 -0.449536 -0.454217 -0.465689 36.372467 36.174282 36.791363 
69600 6.960000 465.349444 -0.454984 -0.456314 -0.469868 36.333449 36.144539 36.759603 
69700 6.970000 467.266360 -0.461251 -0.459097 -0.473933 36.293833 36.114213 36.727447 
69800 6.980000 469.015144 -0.468581 -0.463071 -0.478175 36.253703 36.083341 36.694949 
69900 6.990000 470.606317 -0.476742 -0.468228 -0.482737 36.213156 36.051978 36.662166 
70000 7.000000 472.136878 -0.485139 -0.474082 -0.487732 36.172303 36.020194 36.629157 
70100 7.010000 473.716444 -0.493198 -0.479968 -0.493265 36.131253 35.988066 36.595989 
70200 7.020000 475.403937 -0.500767 -0.485396 -0.499303 36.090114 35.955673 36.562733 
70300 7.030000 477.183423 -0.508020 -0.490346 -0.505722 36.048985 35.923087 36.529468 
70400 7.040000 478.989706 -0.515096 -0.495312 -0.512427 36.007961 35.890375 36.496277 
70500 7.050000 480.755556 -0.521966 -0.500913 -0.519385 35.967135 35.857600 36.463246 
70600 7.060000 482.453987 -0.528678 -0.507375 -0.526491 35.926596 35.824838 36.430466 
70700 7.070000 484.121260 -0.535429 -0.514378 -0.533441 35.886431 35.792172 36.398027 
70800 7.080000 485.826473 -0.542328 -0.521321 -0.539963 35.846728 35.759694 36.366017 
70900 7.090000 487.591188 -0.549381 -0.527768 -0.546181 35.807575 35.727494 36.334519 
71000 7.100000 489.358437 -0.556576 -0.533747 -0.552552 35.769063 35.695656 36.303613 
71100 7.110000 491.011152 -0.563968 -0.539730 -0.559592 35.731285 35.664255 36.273377 
71200 7.120000 492.433754 -0.571708 -0.546269 -0.567640 35.694334 35.633369 36.243900 
71300 7.130000 493.602622 -0.579830 -0.553516 -0.576611 35.658309 35.603082 36.215284 
71400 7.140000 494.615779 -0.588089 -0.561147 -0.585955 35.623314 35.573486 36.187641 
71500 7.150000 495.615202 -0.596115 -0.568690 -0.594897 35.589452 35.544679 36.161087 
71600 7.160000 496.702300 -0.603614 -0.575870 -0.602740 35.556826 35.516755 36.135733 
71700 7.170000 497.922837 -0.610329 -0.582699 -0.609041 35.525529 35.489806 36.111677 
71800 7.180000 499.264007 -0.616154 -0.589265 -0.613728 35.495647 35.463918 36.088995 
71900 7.190000 500.685557 -0.621212 -0.595303 -0.617184 35.467251 35.439174 36.067745 
72000 7.200000 502.189844 -0.625597 -0.600028 -0.619983 35.440405 35.415648 36.047968 
72100 7.210000 503.800565 -0.629406 -0.602839 -0.622322 35.415162 35.393401 36.029697 
72200 7.220000 505.496861 -0.632767 -0.604161 -0.623844 35.391569 35.372466 36.012960 
72300 7.230000 507.164790 -0.635791 -0.605058 -0.624531 35.369668 35.352858 35.997772 
72400 7.240000 508.609689 -0.638812 -0.606550 -0.625012 35.349494 35.334588 35.984142 
72500 7.250000 509.692358 -0.642142 -0.609305 -0.625716 35.331086 35.317674 35.972073 
72600 7.260000 510.430383 -0.645544 -0.613442 -0.626567 35.314483 35.302148 35.961573 
72700 7.270000 510.989009 -0.648202 -0.618353 -0.627283 35.299728 35.288064 35.952651 
72800 7.280000 511.584955 -0.649360 -0.622701 -0.627673 35.286854 35.275481 35.945315 
72900 7.290000 512.362821 -0.648921 -0.625185 -0.627638 35.275873 35.264455 35.939567 
73000 7.300000 513.299445 -0.647330 -0.625724 -0.627054 35.266780 35.255015 35.935408 
73100 7.310000 514.218904 -0.645167 -0.625354 -0.626167 35.259553 35.247169 35.932828 
73200 7.320000 514.888806 -0.642993 -0.625202 -0.625751 35.254165 35.240912 35.931816 
73300 7.330000 515.140467 -0.641215 -0.626082 -0.626393 35.250587 35.236240 35.932367 
73400 7.340000 514.951523 -0.639944 -0.628409 -0.627842 35.248797 35.233165 35.934487 
73500 7.350000 514.426326 -0.638968 -0.632116 -0.629295 35.248780 35.231717 35.938195 
73600 7.360000 513.733343 -0.637753 -0.636504 -0.630190 35.250521 35.231942 35.943509 
73700 7.370000 513.078327 -0.635692 -0.640132 -0.630388 35.254008 35.233897 35.950440 
73800 7.380000 512.670028 -0.632497 -0.641267 -0.629760 35.259213 35.237628 35.958990 
73900 7.390000 512.614206 -0.628297 -0.638918 -0.628148 35.266096 35.243150 35.969152 
74000 7.400000 512.817563 -0.623523 -0.633635 -0.625631 35.274607 35.250435 35.980907 
74100 7.410000 513.056965 -0.618763 -0.627023 -0.622433 35.284684 35.259415 35.994225 
74200 7.420000 513.109617 -0.614566 -0.620723 -0.618794 35.296268 35.270008 36.009065 
74300 7.430000 512.856025 -0.611172 -0.615672 -0.614893 35.309307 35.282136 36.025385 
74400 7.440000 512.318134 -0.608424 -0.611990 -0.610638 35.323759 35.295736 36.043136 
74500 7.450000 511.581097 -0.605990 -0.609434 -0.605796 35.339591 35.310761 36.062266 
74600 7.460000 510.714593 -0.603493 -0.607730 -0.600301 35.356772 35.327181 36.082716 
74700 7.470000 509.768687 -0.600609 -0.606461 -0.594387 35.375273 35.344975 36.104419 
74800 7.480000 508.815019 -0.597064 -0.604882 -0.588358 35.395057 35.364129 36.127303 
74900 7.490000 507.960695 -0.592623 -0.602122 -0.582279 35.416082 35.384624 36.151292 
75000 7.500000 507.254561 -0.587399 -0.597713 -0.576120 35.438291 35.406427 36.176312 
75100 7.510000 506.630113 -0.581992 -0.591706 -0.570007 35.461620 35.429482 36.202288 
75200 7.520000 506.004809 -0.576807 -0.584387 -0.564194 35.486001 35.453714 36.229143 
75300 7.530000 505.359330 -0.571668 -0.576036 -0.558906 35.511368 35.479032 36.256806 
75400 7.540000 504.701753 -0.566401 -0.566927 -0.554114 35.537657 35.505328 36.285211 
75500 7.550000 504.007615 -0.561304 -0.557457 -0.549487 35.564801 35.532488 36.314298 
75600 7.560000 503.218386 -0.556741 -0.548348 -0.544620 35.592736 35.560389 36.344012 
75700 7.570000 502.303807 -0.552563 -0.540406 -0.539227 35.621405 35.588916 36.374289 
75800 7.580000 501.306052 -0.548116 -0.534020 -0.533228 35.650754 35.617967 36.405064 
75900 7.590000 500.289131 -0.542824 -0.529000 -0.526840 35.680727 35.647459 36.436261 
76000 7.600000 499.268736 -0.536660 -0.524797 -0.520515 35.711257 35.677328 36.467800 
76100 7.610000 498.244501 -0.530073 -0.520662 -0.514593 35.742263 35.707520 36.499600 
76200 7.620000 497.263190 -0.523473 -0.515900 -0.508943 35.773661 35.737982 36.531586 
76300 7.630000 496.375674 -0.517034 -0.510408 -0.503071 35.805366 35.768651 36.563686 
76400 7.640000 495.578778 -0.510804 -0.504671 -0.496530 35.837293 35.799457 36.595826 
76500 7.650000 494.850438 -0.504786 -0.499120 -0.489185 35.869362 35.830323 36.627921 
76600 7.660000 494.194635 -0.498827 -0.493760 -0.481238 35.901494 35.861179 36.659877 
76700 7.670000 493.593717 -0.492817 -0.488472 -0.473212 35.933611 35.891952 36.691592 
76800 7.680000 492.935305 -0.487031 -0.483392 -0.465869 35.965632 35.922573 36.722961 
76900 7.690000 492.065827 -0.481922 -0.478846 -0.459929 35.997483 35.952975 36.753889 
77000 7.700000 490.913057 -0.477677 -0.475021 -0.455695 36.029095 35.983097 36.784299 
77100 7.710000 489.533864 -0.474161 -0.471762 -0.452865 36.060411 36.012888 36.814134 
77200 7.720000 488.088186 -0.471109 -0.468535 -0.450677 36.091385 36.042304 36.843357 
77300 7.730000 486.758893 -0.468160 -0.464695 -0.448370 36.121975 36.071301 36.871939 
77400 7.740000 485.637245 -0.464923 -0.460034 -0.445694 36.152142 36.099829 36.899847 
77500 7.750000 484.698922 -0.461113 -0.454887 -0.442850 36.181841 36.127823 36.927047 
77600 7.760000 483.881081 -0.456754 -0.449724 -0.440009 36.211022 36.155215 36.953500 
77700 7.770000 483.126438 -0.452178 -0.444893 -0.437105 36.239625 36.181933 36.979168 
77800 7.780000 482.366791 -0.447783 -0.440721 -0.434113 36.267588 36.207914 37.004011 
77900 7.790000 481.530303 -0.443777 -0.437440 -0.431299 36.294851 36.233098 37.027988 
78000 7.800000 480.591042 -0.440182 -0.434989 -0.428938 36.321360 36.257442 37.051062 
78100 7.810000 479.589607 -0.437004 -0.432991 -0.426982 36.347065 36.280911 37.073201 
78200 7.820000 478.607504 -0.434263 -0.430943 -0.425122 36.371923 36.303478 37.094376 
78300 7.830000 477.723343 -0.431910 -0.428474 -0.423030 36.395896 36.325112 37.114563 
78400 7.840000 476.988805 -0.429758 -0.425437 -0.420531 36.418951 36.345780 37.133732 
78500 7.850000 476.437205 -0.427560 -0.421848 -0.417587 36.441058 36.365440 37.151849 
78600 7.860000 476.082412 -0.425137 -0.417818 -0.414188 36.462186 36.384042 37.168874 
78700 7.870000 475.877141 -0.422619 -0.413663 -0.410408 36.482302 36.401530 37.184761 
78800 7.880000 475.690618 -0.420472 -0.409893 -0.406560 36.501370 36.417847 37.199458 
78900 7.890000 475.367013 -0.419230 -0.406952 -0.403164 36.519361 36.432940 37.212913 
79000 7.900000 474.811180 -0.419187 -0.405021 -0.400673 36.536257 36.446769 37.225079 
79100 7.910000 474.023249 -0.420262 -0.403994 -0.399266 36.552057 36.459306 37.235923 
79200 7.920000 473.080565 -0.422064 -0.403605 -0.398877 36.566774 36.470536 37.245424 
79300 7.930000 472.106134 -0.423965 -0.403517 -0.399283 36.580432 36.480454 37.253577 
79400 7.940000 471.240937 -0.425246 -0.403378 -0.400214 36.593057 36.489056 37.260385 
79500 7.950000 470.601600 -0.425356 -0.402871 -0.401416 36.604666 36.496341 37.265862 
79600 7.960000 470.219692 -0.424258 -0.401916 -0.402700 36.615259 36.502302 37.270021 
79700 7.970000 470.033080 -0.422424 -0.400767 -0.403900 36.624822 36.506924 37.272880 
79800 7.980000 469.959656 -0.420406 -0.399808 -0.404845 36.633329 36.510191 37.274453 
79900 7.990000 469.943581 -0.418578 -0.399221 -0.405520 36.640754 36.512090 37.274755 
80000 8.000000 469.943491 -0.417255 -0.398842 -0.406177 36.647070 36.512612 37.273792 
80100 8.010000 469.949876 -0.416673 -0.398314 -0.407047 36.652259 36.511753 37.271573 
80200 8.020000 469.983993 -0.416873 -0.397417 -0.408124 36.656315 36.509505 37.268111 
80300 8.030000 470.060290 -0.417750 -0.396350 -0.409204 36.659240 36.505855 37.263420 
80400 8.040000 470.183358 -0.419022 -0.395615 -0.410030 36.661046 36.500790 37.257513 
80500 8.050000 470.366490 -0.420246 -0.395681 -0.410484 36.661751 36.494298 37.250402 
80600 8.060000 470.617100 -0.421023 -0.396796 -0.410680 36.661372 36.486382 37.242093 
80700 8.070000 470.909084 -0.421241 -0.398982 -0.410971 36.659919 36.477057 37.232590 
80800 8.080000 471.196347 -0.421134 -0.402030 -0.411774 36.657397 36.466353 37.221896 
80900 8.090000 471.450965 -0.421082 -0.405515 -0.413411 36.653804 36.454312 37.210023 
81000 8.100000 471.665948 -0.421398 -0.409052 -0.416009 36.649141 36.440983 37.196993 
81100 8.110000 471.831998 -0.422293 -0.412602 -0.419470 36.643412 36.426414 37.182841 
81200 8.120000 471.942957 -0.423880 -0.416375 -0.423487 36.636631 36.410654 37.167614 
81300 8.130000 472.023342 -0.426142 -0.420565 -0.427603 36.628820 36.393755 37.151367 
81400 8.140000 472.148525 -0.428892 -0.425132 -0.431284 36.620010 36.375775 37.134154 
81500 8.150000 472.441310 -0.431816 -0.429669 -0.434064 36.610240 36.356777 37.116026 
81600 8.160000 473.019256 -0.434554 -0.433616 -0.435711 36.599549 36.336824 37.097021 
81700 8.170000 473.904890 -0.436861 -0.436775 -0.436420 36.587976 36.315969 37.077160 
81800 8.180000 474.992108 -0.438743 -0.439541 -0.436735 36.575554 36.294257 37.056455 
81900 8.190000 476.117290 -0.440472 -0.442532 -0.437264 36.562307 36.271725 37.034910 
82000 8.200000 477.167120 -0.442349 -0.446120 -0.438403 36.548260 36.248415 37.012533 
82100 8.210000 478.130088 -0.444459 -0.450313 -0.440183 36.533441 36.224376 36.989339 
82200 8.220000 479.073356 -0.446712 -0.454862 -0.442333 36.517877 36.199665 36.965355 
82300 8.230000 480.106087 -0.448948 -0.459329 -0.444404 36.501599 36.174346 36.940607 
82400 8.240000 481.350665 -0.450956 -0.463186 -0.446006 36.484640 36.148477 36.915126 
82500 8.250000 482.860836 -0.452662 -0.466139 -0.447031 36.467026 36.122113 36.888933 
82600 8.260000 484.541123 -0.454495 -0.468383 -0.447754 36.448782 36.095294 36.862042 
82700 8.270000 486.201863 -0.457159 -0.470432 -0.448773 36.429932 36.068050 36.834463 
82800 8.280000 487.687784 -0.461063 -0.472742 -0.450746 36.410513 36.040409 36.806212 
82900 8.290000 488.950152 -0.466026 -0.475527 -0.454145 36.390577 36.012403 36.777314 
83000 8.300000 490.025210 -0.471491 -0.478849 -0.459138 36.370191 35.984069 36.747815 
83100 8.310000 490.982186 -0.476984 -0.482656 -0.465530 36.349429 35.955452 36.717781 
83200 8.320000 491.897126 -0.482319 -0.486728 -0.472916 36.328362 35.926604 36.687297 
83300 8.330000 492.831966 -0.487446 -0.490735 -0.480967 36.307063 35.897579 36.656459 
83400 8.340000 493.822045 -0.492306 -0.494420 -0.489514 36.285598 35.868431 36.625374 
83500 8.350000 494.879943 -0.496913 -0.497757 -0.498323 36.264032 35.839209 36.594152 
83600 8.360000 496.014975 -0.501372 -0.500893 -0.506933 36.242426 35.809957 36.562908 
83700 8.370000 497.251539 -0.505738 -0.503974 -0.514816 36.220837 35.780716 36.531754 
83800 8.380000 498.602162 -0.510019 -0.507104 -0.521684 36.199324 35.751529 36.500792 
83900 8.390000 500.029712 -0.514246 -0.510463 -0.527606 36.177941 35.722435 36.470110 
84000 8.400000 501.469041 -0.518477 -0.514285 -0.532862 36.156744 35.693479 36.439786 
84100 8.410000 502.871541 -0.522794 -0.518656 -0.537714 36.135788 35.664711 36.409885 
84200 8.420000 504.201863 -0.527416 -0.523429 -0.542397 36.115127 35.636189 36.380471 
84300 8.430000 505.430604 -0.532573 -0.528308 -0.547195 36.094822 35.607975 36.351602 
84400 8.440000 506.567071 -0.538155 -0.532932 -0.552416 36.074938 35.580132 36.323340 
84500 8.450000 507.641039 -0.543873 -0.537082 -0.558186 36.055548 35.552721 36.295751 
84600 8.460000 508.695139 -0.549524 -0.540712 -0.564244 36.036723 35.525795 36.268907 
84700 8.470000 509.802072 -0.554848 -0.543775 -0.570090 36.018537 35.499401 36.242886 
84800 8.480000 510.983416 -0.559708 -0.546299 -0.575530 36.001057 35.473578 36.217761 
84900 8.490000 512.193542 -0.564093 -0.548560 -0.580674 35.984343 35.448360 36.193601 
85000 8.500000 513.391638 -0.567808 -0.551115 -0.585510 35.968452 35.423773 36.170470 
85100 8.510000 514.564838 -0.570631 -0.554459 -0.589882 35.953430 35.399852 36.148428 
85200 8.520000 515.678374 -0.572846 -0.558712 -0.593708 35.939311 35.376638 36.127530 
85300 8.530000 516.627812 -0.575249 -0.563980 -0.597069 35.926124 35.354187 36.107824 
85400 8.540000 517.328778 -0.578346 -0.570468 -0.600002 35.913897 35.332566 36.089351 
85500 8.550000 517.828195 -0.581819 -0.578089 -0.602371 35.902669 35.311858 36.072146 
85600 8.560000 518.264092 -0.584963 -0.586343 -0.603887 35.892483 35.292161 36.056240 
85700 8.570000 518.731694 -0.587533 -0.594607 -0.604351 35.883379 35.273582 36.041649 
85800 8.580000 519.210399 -0.589840 -0.602404 -0.604031 35.875387 35.256226 36.028379 
85900 8.590000 519.608634 -0.592216 -0.609434 -0.603709 35.868536 35.240194 36.016425 
86000 8.600000 519.861884 -0.594661 -0.615562 -0.604067 35.862856 35.225576 36.005782 
86100 8.610000 520.044802 -0.596779 -0.620757 -0.604733 35.858377 35.212450 35.996454 
86200 8.620000 520.340658 -0.597961 -0.624947 -0.604538 35.855124 35.200882 35.988448 
86300 8.630000 520.806345 -0.597911 -0.627973 -0.603312 35.853112 35.190927 35.981761 
86400 8.640000 521.358350 -0.596906 -0.629745 -0.601687 35.852340 35.182623 35.976378 
86500 8.650000 521.920255 -0.595522 -0.630227 -0.599925 35.852795 35.175992 35.972277 
86600 8.660000 522.451666 -0.594310 -0.629334 -0.598070 35.854458 35.171041 35.969437 
86700 8.670000 522.920233 -0.593534 -0.627018 -0.596311 35.857314 35.167758 35.967834 
86800 8.680000 523.284405 -0.593133 -0.623585 -0.594917 35.861354 35.166113 35.967445 
86900 8.690000 523.519285 -0.592812 -0.619615 -0.593963 35.866571 35.166062 35.968253 
87000 8.700000 523.626950 -0.592242 -0.615696 -0.593288 35.872963 35.167554 35.970246 
87100 8.710000 523.566490 -0.591306 -0.612544 -0.592786 35.880521 35.170539 35.973416 
87200 8.720000 523.268931 -0.590041 -0.610849 -0.592450 35.889234 35.174976 35.977757 
87300 8.730000 522.739317 -0.588457 -0.610737 -0.592144 35.899087 35.180845 35.983265 
87400 8.740000 522.047283 -0.586585 -0.611729 -0.591633 35.910060 35.188145 35.989936 
87500 8.750000 521.243940 -0.584652 -0.613236 -0.590761 35.922129 35.196888 35.997766 
87600 8.760000 520.328131 -0.582981 -0.614840 -0.589591 35.935271 35.207096 36.006743 
87700 8.770000 519.289423 -0.581763 -0.616148 -0.588377 35.949465 35.218789 36.016854 
87800 8.780000 518.175785 -0.580888 -0.616658 -0.587165 35.964696 35.231987 36.028083 
87900 8.790000 517.105832 -0.579882 -0.615875 -0.585701 35.980953 35.246696 36.040417 
88000 8.800000 516.187373 -0.578098 -0.613477 -0.583861 35.998226 35.262908 36.053838 
88100 8.810000 515.441842 -0.575078 -0.609482 -0.581868 36.016491 35.280592 36.068324 
88200 8.820000 514.835088 -0.570719 -0.604132 -0.579959 36.035712 35.299699 36.083849 
88300 8.830000 514.353704 -0.565305 -0.597553 -0.577943 36.055833 35.320160 36.100392 
88400 8.840000 514.004453 -0.559434 -0.589819 -0.575235 36.076787 35.341890 36.117928 
88500 8.850000 513.723059 -0.553786 -0.581379 -0.571513 36.098500 35.364791 36.136423 
88600 8.860000 513.398715 -0.548788 -0.572911 -0.566945 36.120900 35.388753 36.155830 
88700 8.870000 512.970340 -0.544531 -0.565020 -0.561616 36.143925 35.413668 36.176094 
88800 8.880000 512.388727 -0.541072 -0.558249 -0.555539 36.167520 35.439433 36.197146 
88900 8.890000 511.587903 -0.538459 -0.552847 -0.549105 36.191641 35.465960 36.218910 
